algorithm,2508,5005,7502,10000
naive,,,,
random binning,1.3984284520588988,1.2941378254238998,1.2693792046491434,1.2612701835954703
reed-solomon,1.6923872525628751,1.8113187797343622,1.9008955763764914,2.1950292304196894
