algorithm,10,2508,5005,7502,10000
naive,23.657949756718583,5.500869611952199,,,
random binning,25.14674349600672,4.81420783590859,4.181238812858373,3.032934180976577,3.3637164568570364
reed-solomon,11.47704656734249,5.259365553351847,6.5928355468800035,8.007534383051075,8.937734966012671
