algorithm,2508,5005,7502,10000
naive,,,,
random binning,1.4755859437310528,1.3773853976335992,1.3491518154861364,1.3373731562631257
reed-solomon,1.8035105162359222,1.9306049471478455,2.2037140064420693,2.4227409229281816
