algorithm,10,2508,5005,7502,10000
naive,30.27765354347211,6.08986875837277,7.293999993379521,7.179295884799778,7.674714668326687
random binning,22.69643618877729,5.268142620720528,4.884142273498132,4.266838706733916,4.853195463535375
reed-solomon,24.240500707933066,32.47332088525129,43.232486579303064,50.36498340851452,55.69292400355679
