algorithm,2508,5005,7502,10000
naive,3.038306062781747,,,
random binning,1.6399132934900873,1.6746437313445015,1.5643861716904284,1.5361445351722423
reed-solomon,2.3539834700894304,3.1362850165808203,3.3610316291768094,3.763564431149694
