algorithm,2508,5005,7502,10000
naive,3.552723451601199,,,
random binning,1.6553870944726834,1.5307055842936825,1.5292624703997264,1.4985177047094724
reed-solomon,2.9955845076252134,2.939708191580988,3.877645195798904,4.245284548553566
