algorithm,2508,5005,7502,10000
naive,13.896866960288586,,,
random binning,12.586221641123883,13.240602548671495,13.08393540153458,12.915148454022146
reed-solomon,14.609234397726176,14.891184945648387,14.331349931138412,13.0136676145854
