algorithm,10,2508,5005,7502,10000
naive,9.041604449804204,14.541583233047653,15.883927790216903,15.971947902131431,16.042378095327813
random binning,8.953286849039952,8.029786177356685,7.827193437693061,8.225300387619077,7.3087410762053135
reed-solomon,7.084739693698634,10.518682641809804,8.79072240067996,7.818747978243655,7.254371400507233
