,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
0,0,29078102856502,0,reed-solomon,10000,10,1.3,1.4,10000,3,100000000,1,2.0
1,0,11900856451792,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
2,1,12067804206646,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
3,2,11813371156236,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
4,3,11401289359306,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
5,4,11903086008720,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
6,5,12006589421366,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
