,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
0,0,12168545484694,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
1,1,12122527101886,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
2,2,12708621587598,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
3,3,11957214295224,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
4,4,12499337468088,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
5,5,12584200349590,0,reed-solomon,7502,10,1.3,1.4,7502,3,56280004,1,2.0
6,0,28402417414802,0,reed-solomon,10000,10,1.3,1.4,10000,3,100000000,1,2.0
