,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
59,7,115183368,query,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
60,7,344650162,time_index,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
61,7,5901122,current_hash,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
62,7,4189966,hasher,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
63,7,364014378,init,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
64,8,421940,updates,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
65,8,6157564,detection,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
66,8,734386,transform,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
67,8,114417160,query,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
68,8,344928548,time_index,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
69,8,6020812,current_hash,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
70,8,4233228,hasher,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
71,8,361782884,init,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
72,9,499830,updates,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
73,9,6532252,detection,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
74,9,804256,transform,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
75,9,115292634,query,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
76,9,345018928,time_index,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
77,9,5986292,current_hash,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
78,9,4198346,hasher,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
79,9,362404716,init,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
80,0,18908330,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
81,0,1200874044,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
