,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
67,6,692452,current_hash,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
68,6,4256182,hasher,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
69,6,561680910,init,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
70,7,495648,updates,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
71,7,13370960,robust_retrieval,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
72,7,67305799276,detection,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
73,7,33963438,transform,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
74,7,253502414,query,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
75,7,110345377710,time_index,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
76,7,9992388,robust_init,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
77,7,783476,current_hash,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
78,7,4317698,hasher,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
79,7,570730194,init,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
80,8,545812,updates,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
81,8,16231138,robust_retrieval,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
82,8,65621864318,detection,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
83,8,34120384,transform,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
84,8,256255962,query,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
85,8,110335673380,time_index,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
86,8,9874180,robust_init,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
87,8,752744,current_hash,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
88,8,4603516,hasher,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
89,8,560402636,init,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
90,9,700604,updates,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
91,9,17812958,robust_retrieval,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
92,9,68079871218,detection,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
93,9,34010744,transform,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
94,9,252565808,query,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
95,9,109977602932,time_index,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
96,9,9813736,robust_init,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
97,9,688104,current_hash,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
98,9,4380880,hasher,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
99,9,554595962,init,1800180,naive,10000,10,1.3,1.4,10000,3,100000000,1,2.0
100,0,4612076,updates,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
101,0,1014687018,robust_retrieval,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
102,0,1906661254,detection,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
103,0,1872670,transform,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
104,0,17154240,query,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
105,0,5704011460,time_index,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
106,0,13509446,robust_init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
107,0,11279722,current_hash,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
108,0,36843402,hasher,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
109,0,14722,init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
110,1,4349594,updates,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
111,1,1010074834,robust_retrieval,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
112,1,1832605262,detection,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
113,1,1875654,transform,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
114,1,13837462,query,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
115,1,5697864698,time_index,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
116,1,13415048,robust_init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
117,1,10281322,current_hash,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
118,1,28163386,hasher,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
119,1,17774,init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
120,2,4658434,updates,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
121,2,1020593114,robust_retrieval,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
122,2,1874897648,detection,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
123,2,1905834,transform,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
124,2,13813290,query,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
125,2,5723309522,time_index,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
126,2,13321748,robust_init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
127,2,11053860,current_hash,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
128,2,27571960,hasher,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
129,2,20608,init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
130,3,4552238,updates,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
131,3,1018760484,robust_retrieval,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
132,3,1737215334,detection,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
133,3,2018658,transform,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
134,3,14408686,query,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
135,3,5729162384,time_index,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
136,3,13366100,robust_init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
137,3,9847284,current_hash,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
138,3,27273274,hasher,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
139,3,21542,init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
140,4,4523460,updates,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
141,4,1025872152,robust_retrieval,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
142,4,1854873684,detection,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
143,4,1842134,transform,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
144,4,13550230,query,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
145,4,5710513330,time_index,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
146,4,13350102,robust_init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
147,4,10402732,current_hash,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
148,4,27345674,hasher,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
149,4,19182,init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
150,5,6399916,updates,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
151,5,1002030430,robust_retrieval,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
152,5,1797780302,detection,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
153,5,1796786,transform,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
154,5,17386494,query,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
155,5,5722868012,time_index,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
156,5,13261664,robust_init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
157,5,10585662,current_hash,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
158,5,28365382,hasher,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
159,5,10002,init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
160,6,4277276,updates,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
161,6,1011416366,robust_retrieval,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
162,6,1861226080,detection,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
163,6,1889162,transform,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
164,6,14306822,query,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
165,6,5712797672,time_index,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
166,6,13351356,robust_init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
167,6,10464794,current_hash,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
168,6,27082070,hasher,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
169,6,18414,init,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
170,7,4440750,updates,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
171,7,999437088,robust_retrieval,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
172,7,1853252050,detection,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
173,7,1824990,transform,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
174,7,13622658,query,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
175,7,5715737832,time_index,139812,random binning,7502,107,1.3,1.4,2,3,4,1,2.0
