algorithm,10,2508,5005,7502,10000
naive,10.112421891714842,1.2389366350087183,1.1968582637180913,,
random binning,6.170507952908413,1.5338330740723296,1.6048108254958946,1.3722204645151512,1.3249995051963734
reed-solomon,5.9043122738834315,1.0932446759548042,1.0197207721864565,0.9996098293513163,0.9437730421619785
