algorithm,2508,5005,7502,10000
naive,1.2460374304219664,1.178585452060426,,
random binning,1.4994630621072969,1.5337550758885423,1.5561037109033709,1.7202021259867404
reed-solomon,1.4282462581079856,1.3021514882207503,1.3014866495306432,1.3287265796463332
