algorithm,10,2508,5005,7502,10000
naive,7.890010116421226,1.2207502524746079,1.1837972555718095,1.1312817105105675,
random binning,6.595272232927548,1.5080188025827337,1.3139217327221593,1.3510574417046644,1.3169327755155973
reed-solomon,5.670505324705555,1.245748142937141,1.1094229787777565,1.1439425117103725,1.0375605178865634
