algorithm,2508,5005,7502,10000
naive,1.2041393973215333,1.0880964251441703,1.139728033296303,1.1432293326919694
random binning,1.8385699494989318,1.5015702981917338,1.8308812500524807,1.7762383657824428
reed-solomon,1.927508851732227,1.7209503277679006,1.6440184000036742,1.3613138794108746
