algorithm,2508,5005,7502,10000
naive,1.3978367533942164,,,
random binning,1.3845102383233179,1.340943353929881,1.309172703663421,1.321152377052454
reed-solomon,1.437484315880955,1.3892373817622805,1.3747142151099876,1.345199702538874
