algorithm,2508,5005,7502,10000
naive,1.315126566463815,1.2188166928276758,1.2043062333392387,
random binning,1.2908721021482112,1.306094868913172,1.2638120461530191,1.292840881788027
reed-solomon,1.3888507676085522,1.3255546745677156,1.3210734422987929,1.2557279938925998
