algorithm,10,2508,5005,7502,10000
naive,6.331157297726143,1.1852127167222286,1.1017813389358764,1.1778294504683433,1.078000161482257
random binning,2.844345012587686,1.2017410414086096,1.1574077557744946,1.1677552422389483,1.2381660186335954
reed-solomon,5.3973186388683745,1.1488919141181293,1.1479909125971526,1.126401150596274,1.1111655332442474
