algorithm,2508,5005,7502,10000
naive,1.227365591261692,1.164275686617464,1.1408608001884906,
random binning,1.2916539806722342,1.0843817962810995,1.3497331606703666,1.192872897554494
reed-solomon,1.4120701659876724,1.3900016718906063,1.3088136438636047,1.4187184071543766
