,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1105,5,340393617798,0,random binning,10000,107,1.3,1.4,10,3,100,1,2.0
1106,6,339169907272,0,random binning,10000,107,1.3,1.4,10,3,100,1,2.0
1107,7,342493239110,0,random binning,10000,107,1.3,1.4,10,3,100,1,2.0
1108,8,335931417526,0,random binning,10000,107,1.3,1.4,10,3,100,1,2.0
1109,9,339906431284,0,random binning,10000,107,1.3,1.4,10,3,100,1,2.0
1110,0,2879518624,0,reed-solomon,7502,10,1.3,1.4,2,3,4,1,2.0
1111,1,2885386624,0,reed-solomon,7502,10,1.3,1.4,2,3,4,1,2.0
1112,2,2853424688,0,reed-solomon,7502,10,1.3,1.4,2,3,4,1,2.0
1113,3,2851209512,0,reed-solomon,7502,10,1.3,1.4,2,3,4,1,2.0
1114,4,2861381914,0,reed-solomon,7502,10,1.3,1.4,2,3,4,1,2.0
1115,5,2846144422,0,reed-solomon,7502,10,1.3,1.4,2,3,4,1,2.0
1116,6,2832555004,0,reed-solomon,7502,10,1.3,1.4,2,3,4,1,2.0
1117,7,2840944142,0,reed-solomon,7502,10,1.3,1.4,2,3,4,1,2.0
1118,8,2862096320,0,reed-solomon,7502,10,1.3,1.4,2,3,4,1,2.0
1119,9,2905806264,0,reed-solomon,7502,10,1.3,1.4,2,3,4,1,2.0
1120,0,18967437160,0,naive,2508,10,1.3,1.4,2,3,4,1,2.0
1121,1,19206034258,0,naive,2508,10,1.3,1.4,2,3,4,1,2.0
1122,2,19189654290,0,naive,2508,10,1.3,1.4,2,3,4,1,2.0
1123,3,19231243356,0,naive,2508,10,1.3,1.4,2,3,4,1,2.0
1124,4,19225930822,0,naive,2508,10,1.3,1.4,2,3,4,1,2.0
1125,5,19126901800,0,naive,2508,10,1.3,1.4,2,3,4,1,2.0
1126,6,19026616110,0,naive,2508,10,1.3,1.4,2,3,4,1,2.0
1127,7,19350707440,0,naive,2508,10,1.3,1.4,2,3,4,1,2.0
1128,8,19245860094,0,naive,2508,10,1.3,1.4,2,3,4,1,2.0
1129,9,19276928418,0,naive,2508,10,1.3,1.4,2,3,4,1,2.0
1130,0,36721082898,0,random binning,5005,300,1.3,1.4,2,3,4,1,2.0
1131,1,36575614102,0,random binning,5005,300,1.3,1.4,2,3,4,1,2.0
1132,2,36463401286,0,random binning,5005,300,1.3,1.4,2,3,4,1,2.0
