algorithm,10,2508,5005,7502,10000
naive,169.84881902724055,54.31634604097788,66.73884399021561,68.08832799199863,71.62630696177115
random binning,152.73460062426443,40.645951360341996,31.31018583549684,34.46476583002376,38.6179539700545
reed-solomon,95.1328118327782,86.31981728614048,85.60627719183609,84.98596906554245,86.14868644297735
