algorithm,2508,5005,7502,10000
naive,64.56524401965208,,,
random binning,16.940418319863852,18.28012413264126,16.338694748487203,17.193844842174034
reed-solomon,37.697857060165745,37.22439145532687,47.59169947332466,51.061824612201974
