algorithm,2508,5005,7502,10000
naive,77.32359636889963,,,
random binning,28.80755222641333,24.756825457785553,22.877340026017237,32.15644700031734
reed-solomon,58.932201989369844,57.556040499013726,61.26972617351578,62.28627182526443
