algorithm,2508,5005,7502,10000
naive,34.89747957729638,,,
random binning,27.963243003995775,27.544511555544105,25.56868462166359,28.45558813287451
reed-solomon,33.47419641537341,34.42641897817214,39.11687573726609,41.01583880581791
