algorithm,10,2508,5005,7502,10000
naive,228.1115253170249,49.62437487986158,48.55891502905262,50.016236442578005,47.23776217599825
random binning,167.8100698615414,32.462783040111795,39.927613432945684,32.63344947938456,34.39796198590253
reed-solomon,151.35272478291992,69.27826675905895,75.11480434103153,76.2485824763683,76.66724742456461
