algorithm,10,2508,5005,7502,10000
naive,1.0503879495349926,1.9023538775948874,,,
random binning,1.0777948937212398,1.9038660737269004,1.90433832139402,1.785312225557951,1.9146518862606594
reed-solomon,1.1001715654673818,1.8361457200995652,1.8832061360368904,1.828581197500142,1.879095743791848
