algorithm,2508,5005,7502,10000
naive,2.3968890155894154,2.4449410679381445,2.4541497408974213,
random binning,1.6499986491718253,1.6223993503354672,1.6488977036023644,1.6767958407918997
reed-solomon,1.6594866444152092,1.614886181947746,1.5770195171634684,1.6026885170574756
