algorithm,2508,5005,7502,10000
naive,1.9417187387587511,2.000943607615537,2.0011836685560374,
random binning,1.8787618934112227,1.83655446950987,1.874188444828272,1.8810104504480407
reed-solomon,1.8670116511037034,1.8073444026176055,1.7515249488027465,1.7436549892044575
