algorithm,2508,5005,7502,10000
naive,2.439358137281258,2.690085617361178,2.4725034738270106,2.4421510434925464
random binning,1.8322035974422515,1.7106149724485225,1.8050183330891953,1.6188724428268955
reed-solomon,1.8493220778949886,1.7247845967968072,1.6225689128714391,1.5733738884227337
