algorithm,2508,5005,7502,10000
naive,2.4140493725844028,2.418501588196913,2.4358036845222757,2.4403992220004946
random binning,1.6783472251473326,1.7051665638205373,1.6745425350125576,1.699236832967794
reed-solomon,1.6644167160578942,1.5977563960285792,1.5371573454017995,1.5183329641615504
