algorithm,10,2508,5005,7502,10000
naive,1.0191663833899396,2.403509135979487,2.4016601122701213,,
random binning,1.2376251942354082,1.5172769728161288,1.3543565833578295,1.5904059413895222,1.5119021247299722
reed-solomon,1.1171096063194337,2.004580776759207,2.0025646076223342,1.8617288222274284,1.958626661988696
