algorithm,10,2508,5005,7502,10000
naive,1.0708414938848723,1.919651242693716,,,
random binning,1.0753286528472241,1.8623468204786442,1.8718117035539727,1.9090187054797736,1.8515081932519637
reed-solomon,1.0842944799691527,1.9211634942754687,1.881759471451112,1.825804927721135,1.8221491741464042
