algorithm,2508,5005,7502,10000
naive,1.9116130453379803,,,
random binning,1.7530591764428551,1.6315411440181964,1.7850339873278946,1.6766069555499226
reed-solomon,1.821719373635435,1.8277140814438364,1.79356173449593,1.9321905100779964
