algorithm,2508,5005,7502,10000
naive,2.2510388700512793,2.4432076173078867,,
random binning,1.5302964782712323,1.5612228105926722,1.5263326410293239,1.6089939928686112
reed-solomon,1.586224190526881,1.6024290440618383,1.5289904315750662,1.5464339735407864
