,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1583,3,166478042,0,naive,10,300,1.3,1.4,10,3,100,1,2.0
1584,4,166065584,0,naive,10,300,1.3,1.4,10,3,100,1,2.0
1585,5,160963720,0,naive,10,300,1.3,1.4,10,3,100,1,2.0
1586,6,161022900,0,naive,10,300,1.3,1.4,10,3,100,1,2.0
1587,7,160104532,0,naive,10,300,1.3,1.4,10,3,100,1,2.0
1588,8,161218650,0,naive,10,300,1.3,1.4,10,3,100,1,2.0
1589,9,165569580,0,naive,10,300,1.3,1.4,10,3,100,1,2.0
1590,0,1294692036174,0,naive,2508,107,1.3,1.4,2,3,4,1,2.0
1591,1,1295475056612,0,naive,2508,107,1.3,1.4,2,3,4,1,2.0
1592,2,1294046258352,0,naive,2508,107,1.3,1.4,2,3,4,1,2.0
1593,3,1295748229484,0,naive,2508,107,1.3,1.4,2,3,4,1,2.0
1594,4,1294700901088,0,naive,2508,107,1.3,1.4,2,3,4,1,2.0
1595,5,1293012826800,0,naive,2508,107,1.3,1.4,2,3,4,1,2.0
1596,6,1290993743780,0,naive,2508,107,1.3,1.4,2,3,4,1,2.0
1597,7,1289795345182,0,naive,2508,107,1.3,1.4,2,3,4,1,2.0
1598,8,1294835052634,0,naive,2508,107,1.3,1.4,2,3,4,1,2.0
1599,9,1290597565812,0,naive,2508,107,1.3,1.4,2,3,4,1,2.0
1600,0,2758048,0,random binning,10,10,1.3,1.4,5,3,25,1,2.0
1601,1,2769412,0,random binning,10,10,1.3,1.4,5,3,25,1,2.0
1602,2,2788854,0,random binning,10,10,1.3,1.4,5,3,25,1,2.0
1603,3,2879130,0,random binning,10,10,1.3,1.4,5,3,25,1,2.0
1604,4,2869666,0,random binning,10,10,1.3,1.4,5,3,25,1,2.0
1605,5,2854666,0,random binning,10,10,1.3,1.4,5,3,25,1,2.0
1606,6,2829596,0,random binning,10,10,1.3,1.4,5,3,25,1,2.0
1607,7,2855596,0,random binning,10,10,1.3,1.4,5,3,25,1,2.0
1608,8,2835470,0,random binning,10,10,1.3,1.4,5,3,25,1,2.0
1609,9,3590138,0,random binning,10,10,1.3,1.4,5,3,25,1,2.0
1610,0,25349386794,0,reed-solomon,2508,107,1.3,1.4,2,3,4,1,2.0
1611,1,25374431882,0,reed-solomon,2508,107,1.3,1.4,2,3,4,1,2.0
1612,2,25383040562,0,reed-solomon,2508,107,1.3,1.4,2,3,4,1,2.0
1613,3,25337867792,0,reed-solomon,2508,107,1.3,1.4,2,3,4,1,2.0
1614,4,25377288428,0,reed-solomon,2508,107,1.3,1.4,2,3,4,1,2.0
1615,5,25345209198,0,reed-solomon,2508,107,1.3,1.4,2,3,4,1,2.0
1616,6,25364596490,0,reed-solomon,2508,107,1.3,1.4,2,3,4,1,2.0
