,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1375,5,598010766,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1376,6,595867284,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1377,7,603118968,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1378,8,598917924,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1379,9,604650532,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1380,0,354201870,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1381,1,348506218,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1382,2,359531514,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1383,3,353794986,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1384,4,348095020,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1385,5,353974374,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1386,6,352831976,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1387,7,353503754,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1388,8,362006010,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1389,9,349014462,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1390,0,33640026950,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1391,1,33123525236,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1392,2,32778698222,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1393,3,32555171654,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1394,4,32971455360,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1395,5,32845186122,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1396,6,33474877978,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1397,7,32236782028,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1398,8,32366958044,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1399,9,32502927284,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1400,0,13363104,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
