,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
59,7,396346,query,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
60,7,48837282,time_index,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
61,7,7006456,current_hash,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
62,7,15514474,hasher,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
63,7,320182732,init,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
64,8,401652,updates,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
65,8,3312864,detection,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
66,8,565536,transform,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
67,8,393350,query,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
68,8,47815402,time_index,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
69,8,6853282,current_hash,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
70,8,15318022,hasher,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
71,8,319053282,init,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
72,9,394686,updates,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
73,9,3356454,detection,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
74,9,615604,transform,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
75,9,510722,query,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
76,9,48363308,time_index,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
77,9,6916000,current_hash,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
78,9,15608490,hasher,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
79,9,315007514,init,1620,reed-solomon,5005,10,1.3,1.4,1,3,1,1,2.0
