algorithm,10,2508,5005,7502,10000
naive,1.075884410248128,5.33208405536597,5.665682050096002,5.794371825442706,5.756090979079821
random binning,1.0718164550385094,3.7209194675745554,3.99507368156729,3.902697506757617,4.174575157871729
reed-solomon,1.0109024352547002,4.584475595534912,4.49179707317813,4.186787835349881,3.9698449576479495
