algorithm,2508,5005,7502,10000
naive,6.085696842325143,6.495003053025534,,
random binning,4.284872769831814,4.53705668453809,4.544173470005126,4.594292074105379
reed-solomon,4.303517251373404,4.417899065944232,4.350028307350309,4.24620094756781
