algorithm,2508,5005,7502,10000
naive,5.279999629476902,,,
random binning,4.552464788695486,4.836669529249857,4.819507585249169,4.926358098442586
reed-solomon,4.682509498540631,4.86225809649397,4.540708575824781,5.146542061027332
