algorithm,2508,5005,7502,10000
naive,5.3126950324607245,5.700420385548817,5.788063907904464,5.739959716724511
random binning,3.9041139328990933,4.053302316400206,4.116815105513214,4.22198845679677
reed-solomon,3.80974730703201,3.828070953465738,3.657144312463175,3.5440892250042326
