algorithm,2508,5005,7502,10000
naive,4.689420457014279,4.938842318327914,,
random binning,4.471397566185723,4.637701294896465,4.707361589540464,4.687580142424369
reed-solomon,4.369162580268441,4.518924405283948,4.459875798188449,4.390588339439004
