algorithm,2508,5005,7502,10000
naive,5.435982236142116,,,
random binning,4.626099772671784,4.935433515107106,5.023194329910546,5.0121376418241645
reed-solomon,5.142689808553738,4.714963494437529,5.044975849547259,5.15046441920115
