algorithm,2508,5005,7502,10000
naive,6.340822862903694,,,
random binning,4.210251229154202,4.6813722901500014,4.242683172138849,4.490347370439969
reed-solomon,4.8327745221887435,5.097914699796317,5.005879533144544,4.699559146221004
