algorithm,10,2508,5005,7502,10000
naive,1.1115556319723903,6.040452330783952,6.537621816750548,,
random binning,1.0076113088969063,3.89799479921312,4.2140152456216775,4.551397749267599,4.16178769561325
reed-solomon,1.0186454791009227,5.54235382837432,5.637686046619808,5.445660405101373,5.313892386671451
