,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1148,8,116714523772,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1149,9,116344326408,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1150,0,1494811260,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1151,1,1483091244,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1152,2,1474224044,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1153,3,1464170066,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1154,4,1449219070,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1155,5,1479285040,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1156,6,1493374124,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1157,7,1446897636,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1158,8,1431701000,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1159,9,1481910356,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1160,0,42836325412,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1161,1,43456473844,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1162,2,43490371914,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1163,3,43286184438,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1164,4,44262151502,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1165,5,43392451606,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1166,6,42946933896,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1167,7,44063482486,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1168,8,43200349748,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1169,9,43145873752,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1170,0,796301678058,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1171,1,742489156534,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1172,2,773663883626,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1173,3,751758420814,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1174,4,745472338130,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1175,5,772569658006,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1176,6,756211371846,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1177,7,722882428416,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1178,8,756242055384,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1179,9,729549275288,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1180,0,2399984144,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1181,1,2398364184,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1182,2,2486688434,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1183,3,2471055674,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1184,4,2565264542,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1185,5,2455175784,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1186,6,2414600950,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1187,7,2392751120,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1188,8,2451191932,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1189,9,2489407964,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1190,0,21263117112,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1191,1,21188604182,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1192,2,20830520776,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1193,3,20735016710,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1194,4,20717740598,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1195,5,20664700994,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1196,6,20627858594,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1197,7,20626675248,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1198,8,20955988346,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1199,9,20620210558,0,reed-solomon,7502,107,1.3,1.4,5,3,25,1,2.0
1200,0,7195300,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1201,1,7415854,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1202,2,7850630,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1203,3,8039578,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1204,4,7987414,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1205,5,8076204,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1206,6,7991474,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1207,7,8081266,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1208,8,7664904,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1209,9,8221408,0,naive,10,107,1.3,1.4,10,3,100,1,2.0
1210,0,398472980,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1211,1,409379292,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1212,2,410097258,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1213,3,408591890,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1214,4,410771302,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1215,5,400689548,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1216,6,416688122,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1217,7,401650160,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1218,8,406486882,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1219,9,403180786,0,random binning,10000,10,1.3,1.4,1,3,1,1,2.0
1220,0,5584099566,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1221,1,5415378540,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1222,2,5480531258,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1223,3,5392449858,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1224,4,5386925306,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1225,5,5441030768,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1226,6,5458194818,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1227,7,5407902392,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1228,8,5342698582,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1229,9,5481498310,0,random binning,5005,107,1.3,1.4,2,3,4,1,2.0
1230,0,6990852758,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1231,1,6903586898,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1232,2,6875160086,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1233,3,6967775088,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1234,4,6949709444,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1235,5,6866592962,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1236,6,6890465210,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1237,7,6897381832,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1238,8,6906859036,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1239,9,6868149310,0,random binning,2508,300,1.3,1.4,2,3,4,1,2.0
1240,0,17840255444,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1241,1,17880256002,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1242,2,18016920546,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1243,3,17831287344,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1244,4,17801397840,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1245,5,17926230376,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1246,6,17785770822,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1247,7,17697533868,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1248,8,18255945534,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1249,9,18252668450,0,random binning,7502,203,1.3,1.4,2,3,4,1,2.0
1250,0,22986128,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1251,1,24068330,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1252,2,23939110,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1253,3,24612484,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1254,4,23817104,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1255,5,24158946,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1256,6,24089762,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1257,7,25188912,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1258,8,24078612,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1259,9,24273608,0,reed-solomon,10,107,1.3,1.4,5,3,25,1,2.0
1260,0,11392664678,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1261,1,11210093198,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1262,2,11928903916,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1263,3,11745902860,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1264,4,11228184550,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1265,5,11156751542,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1266,6,11473974332,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1267,7,11242835678,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1268,8,11346601726,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1269,9,11242174984,0,reed-solomon,2508,107,1.3,1.4,10,3,100,1,2.0
1270,0,24159436372,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1271,1,24251866810,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1272,2,23912080382,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1273,3,23999793082,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1274,4,23840985844,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1275,5,23895492016,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1276,6,24113856394,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1277,7,23848910942,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1278,8,23786321948,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1279,9,24198423204,0,random binning,10000,203,1.3,1.4,2,3,4,1,2.0
1280,0,995997992726,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1281,1,984942376098,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1282,2,991703941330,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1283,3,990009765236,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1284,4,990501363112,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1285,5,1001619051376,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1286,6,970695725956,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1287,7,997554573538,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1288,8,973652934698,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1289,9,985603378490,0,naive,7502,107,1.3,1.4,1,3,1,1,2.0
1290,0,21225956,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1291,1,21768106,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1292,2,21538362,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1293,3,21689838,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1294,4,22626672,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1295,5,21778344,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1296,6,21968942,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1297,7,22578464,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1298,8,21433620,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1299,9,22504060,0,random binning,10,300,1.3,1.4,10,3,100,1,2.0
1300,0,96888236,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1301,1,85568734,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1302,2,84526098,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1303,3,84442488,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1304,4,85834178,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1305,5,83908318,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1306,6,85647842,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1307,7,86447730,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1308,8,86214334,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1309,9,85984280,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1310,0,298752198,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1311,1,309990724,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1312,2,309445338,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1313,3,302624294,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1314,4,300972808,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1315,5,304871112,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1316,6,303066620,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1317,7,298293744,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1318,8,304215520,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1319,9,300081292,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1320,0,26924770452,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
