,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1789,9,766263322,0,reed-solomon,2508,203,1.3,1.4,1,3,1,1,2.0
1790,0,34908279384,0,naive,10000,10,1.3,1.4,2,3,4,1,2.0
1791,1,34782474532,0,naive,10000,10,1.3,1.4,2,3,4,1,2.0
1792,2,34818461588,0,naive,10000,10,1.3,1.4,2,3,4,1,2.0
1793,3,34820644440,0,naive,10000,10,1.3,1.4,2,3,4,1,2.0
1794,4,34948538098,0,naive,10000,10,1.3,1.4,2,3,4,1,2.0
1795,5,34774232524,0,naive,10000,10,1.3,1.4,2,3,4,1,2.0
1796,6,34882415952,0,naive,10000,10,1.3,1.4,2,3,4,1,2.0
1797,7,34739411828,0,naive,10000,10,1.3,1.4,2,3,4,1,2.0
1798,8,34916799380,0,naive,10000,10,1.3,1.4,2,3,4,1,2.0
1799,9,34753389294,0,naive,10000,10,1.3,1.4,2,3,4,1,2.0
1800,0,7985629160,0,reed-solomon,7502,300,1.3,1.4,2,3,4,1,2.0
1801,1,7978327262,0,reed-solomon,7502,300,1.3,1.4,2,3,4,1,2.0
1802,2,7991513620,0,reed-solomon,7502,300,1.3,1.4,2,3,4,1,2.0
1803,3,7982746152,0,reed-solomon,7502,300,1.3,1.4,2,3,4,1,2.0
1804,4,7990948640,0,reed-solomon,7502,300,1.3,1.4,2,3,4,1,2.0
1805,5,7967413796,0,reed-solomon,7502,300,1.3,1.4,2,3,4,1,2.0
1806,6,7980673828,0,reed-solomon,7502,300,1.3,1.4,2,3,4,1,2.0
1807,7,7980686204,0,reed-solomon,7502,300,1.3,1.4,2,3,4,1,2.0
1808,8,7973172624,0,reed-solomon,7502,300,1.3,1.4,2,3,4,1,2.0
1809,9,7974924338,0,reed-solomon,7502,300,1.3,1.4,2,3,4,1,2.0
1810,0,422537005940,0,naive,10000,107,1.3,1.4,1,3,1,1,2.0
1811,1,422244442416,0,naive,10000,107,1.3,1.4,1,3,1,1,2.0
1812,2,422260984364,0,naive,10000,107,1.3,1.4,1,3,1,1,2.0
1813,3,422664176794,0,naive,10000,107,1.3,1.4,1,3,1,1,2.0
1814,4,422306155952,0,naive,10000,107,1.3,1.4,1,3,1,1,2.0
1815,5,422590675952,0,naive,10000,107,1.3,1.4,1,3,1,1,2.0
1816,6,422529348718,0,naive,10000,107,1.3,1.4,1,3,1,1,2.0
1817,7,421624951714,0,naive,10000,107,1.3,1.4,1,3,1,1,2.0
1818,8,422095283930,0,naive,10000,107,1.3,1.4,1,3,1,1,2.0
1819,9,422416555060,0,naive,10000,107,1.3,1.4,1,3,1,1,2.0
1820,0,86001872,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1821,1,86749990,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1822,2,86754370,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1823,3,87746654,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1824,4,88130224,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1825,5,87222748,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1826,6,87355212,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1827,7,87665158,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1828,8,86181128,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
